va,vb,ca,cb,win,n,job,backend,shots
13,10,1,2,1,35,cjroul8vndeds0l6iec0,ibm_perth,1024
13,10,2,2,0,50,cjroul8vndeds0l6iec0,ibm_perth,1024
13,10,3,2,1,104,cjroul8vndeds0l6iec0,ibm_perth,1024
13,10,0,3,1,22,cjroul8vndeds0l6iec0,ibm_perth,1024
13,10,1,3,1,102,cjroul8vndeds0l6iec0,ibm_perth,1024
13,10,2,3,1,93,cjroul8vndeds0l6iec0,ibm_perth,1024
13,10,3,3,0,51,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,0,0,0,27,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,1,0,1,152,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,2,0,1,29,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,3,0,1,32,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,0,1,1,62,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,1,1,0,29,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,2,1,1,71,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,3,1,1,57,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,0,2,1,94,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,1,2,1,27,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,2,2,0,35,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,3,2,1,112,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,0,3,1,70,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,1,3,1,37,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,2,3,1,107,cjroul8vndeds0l6iec0,ibm_perth,1024
13,11,3,3,0,83,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,0,0,0,29,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,1,0,1,20,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,2,0,1,137,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,3,0,1,45,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,0,1,1,10,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,1,1,0,54,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,2,1,1,49,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,3,1,1,160,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,0,2,1,184,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,1,2,1,51,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,2,2,0,24,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,3,2,1,21,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,0,3,1,58,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,1,3,1,104,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,2,3,1,36,cjroul8vndeds0l6iec0,ibm_perth,1024
13,12,3,3,0,42,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,0,0,0,71,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,1,0,1,74,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,2,0,1,21,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,3,0,1,80,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,0,1,1,117,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,1,1,0,29,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,2,1,1,42,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,3,1,1,42,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,0,2,1,17,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,1,2,1,116,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,2,2,0,30,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,3,2,1,103,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,0,3,1,58,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,1,3,1,28,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,2,3,1,148,cjroul8vndeds0l6iec0,ibm_perth,1024
1,0,3,3,0,48,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,0,0,0,21,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,1,0,1,68,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,2,0,1,94,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,3,0,1,76,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,0,1,1,15,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,1,1,0,40,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,2,1,1,133,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,3,1,1,51,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,0,2,1,35,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,1,2,1,122,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,2,2,0,22,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,3,2,1,85,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,0,3,1,145,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,1,3,1,53,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,2,3,1,40,cjroul8vndeds0l6iec0,ibm_perth,1024
2,0,3,3,0,24,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,0,0,0,20,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,1,0,1,18,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,2,0,1,71,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,3,0,1,135,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,0,1,1,36,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,1,1,0,47,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,2,1,1,112,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,3,1,1,56,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,0,2,1,37,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,1,2,1,175,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,2,2,0,29,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,3,2,1,33,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,0,3,1,139,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,1,3,1,41,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,2,3,1,36,cjroul8vndeds0l6iec0,ibm_perth,1024
4,0,3,3,0,39,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,0,0,0,73,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,1,0,1,129,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,2,0,1,21,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,3,0,1,27,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,0,1,1,126,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,1,1,0,43,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,2,1,1,48,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,3,1,1,38,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,0,2,1,13,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,1,2,1,35,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,2,2,0,30,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,3,2,1,206,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,0,3,1,43,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,1,3,1,17,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,2,3,1,130,cjroul8vndeds0l6iec0,ibm_perth,1024
3,0,3,3,0,45,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,0,0,0,24,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,1,0,1,58,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,2,0,1,122,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,3,0,1,44,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,0,1,1,35,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,1,1,0,21,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,2,1,1,60,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,3,1,1,137,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,0,2,1,142,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,1,2,1,24,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,2,2,0,42,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,3,2,1,35,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,0,3,1,33,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,1,3,1,161,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,2,3,1,47,cjroul8vndeds0l6iec0,ibm_perth,1024
2,1,3,3,0,39,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,0,0,0,23,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,1,0,1,111,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,2,0,1,49,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,3,0,1,42,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,0,1,1,111,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,1,1,0,40,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,2,1,1,49,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,3,1,1,86,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,0,2,1,93,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,1,2,1,31,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,2,2,0,38,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,3,2,1,59,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,0,3,1,17,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,1,3,1,64,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,2,3,1,124,cjroul8vndeds0l6iec0,ibm_perth,1024
5,1,3,3,0,87,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,0,0,0,31,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,1,0,1,67,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,2,0,1,73,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,3,0,1,30,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,0,1,1,124,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,1,1,0,59,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,2,1,1,25,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,3,1,1,40,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,0,2,1,44,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,1,2,1,43,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,2,2,0,34,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,3,2,1,166,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,0,3,1,40,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,1,3,1,87,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,2,3,1,118,cjroul8vndeds0l6iec0,ibm_perth,1024
6,1,3,3,0,43,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,0,0,0,23,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,1,0,1,17,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,2,0,1,89,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,3,0,1,82,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,0,1,1,19,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,1,1,0,79,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,2,1,1,100,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,3,1,1,87,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,0,2,1,61,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,1,2,1,104,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,2,2,0,51,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,3,2,1,48,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,0,3,1,167,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,1,3,1,47,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,2,3,1,25,cjroul8vndeds0l6iec0,ibm_perth,1024
7,2,3,3,0,25,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,0,0,0,23,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,1,0,1,36,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,2,0,1,77,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,3,0,1,91,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,0,1,1,40,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,1,1,0,46,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,2,1,1,113,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,3,1,1,65,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,0,2,1,113,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,1,2,1,71,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,2,2,0,33,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,3,2,1,27,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,0,3,1,58,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,1,3,1,134,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,2,3,1,37,cjroul8vndeds0l6iec0,ibm_perth,1024
8,2,3,3,0,60,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,0,0,0,17,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,1,0,1,59,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,2,0,1,112,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,3,0,1,46,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,0,1,1,25,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,1,1,0,15,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,2,1,1,81,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,3,1,1,135,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,0,2,1,132,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,1,2,1,42,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,2,2,0,30,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,3,2,1,30,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,0,3,1,56,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,1,3,1,170,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,2,3,1,33,cjroul8vndeds0l6iec0,ibm_perth,1024
4,3,3,3,0,41,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,0,0,0,45,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,1,0,1,59,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,2,0,1,105,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,3,0,1,37,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,0,1,1,16,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,1,1,0,34,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,2,1,1,21,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,3,1,1,185,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,0,2,1,132,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,1,2,1,38,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,2,2,0,29,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,3,2,1,30,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,0,3,1,48,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,1,3,1,149,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,2,3,1,58,cjroul8vndeds0l6iec0,ibm_perth,1024
10,3,3,3,0,38,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,0,0,0,37,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,1,0,1,21,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,2,0,1,146,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,3,0,1,44,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,0,1,1,87,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,1,1,0,32,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,2,1,1,49,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,3,1,1,122,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,0,2,1,104,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,1,2,1,28,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,2,2,0,51,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,3,2,1,41,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,0,3,1,22,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,1,3,1,155,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,2,3,1,38,cjroul8vndeds0l6iec0,ibm_perth,1024
11,3,3,3,0,47,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,0,0,0,12,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,1,0,1,37,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,2,0,1,64,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,3,0,1,116,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,0,1,1,39,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,1,1,0,38,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,2,1,1,150,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,3,1,1,54,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,0,2,1,43,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,1,2,1,83,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,2,2,0,70,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,3,2,1,33,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,0,3,1,111,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,1,3,1,101,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,2,3,1,37,cjroul8vndeds0l6iec0,ibm_perth,1024
12,4,3,3,0,36,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,0,0,0,44,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,1,0,1,27,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,2,0,1,132,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,3,0,1,46,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,0,1,1,44,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,1,1,0,33,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,2,1,1,24,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,3,1,1,159,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,0,2,1,105,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,1,2,1,32,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,2,2,0,40,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,3,2,1,63,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,0,3,1,58,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,1,3,1,152,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,2,3,1,27,cjroul8vndeds0l6iec0,ibm_perth,1024
9,4,3,3,0,38,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,0,0,0,18,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,1,0,1,92,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,2,0,1,38,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,3,0,1,110,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,0,1,1,24,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,1,1,0,20,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,2,1,1,142,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,3,1,1,32,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,0,2,1,72,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,1,2,1,73,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,2,2,0,30,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,3,2,1,73,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,0,3,1,133,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,1,3,1,52,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,2,3,1,65,cjroul8vndeds0l6iec0,ibm_perth,1024
6,5,3,3,0,50,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,0,0,0,32,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,1,0,1,10,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,2,0,1,157,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,3,0,1,65,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,0,1,1,13,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,1,1,0,56,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,2,1,1,72,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,3,1,1,131,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,0,2,1,104,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,1,2,1,82,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,2,2,0,27,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,3,2,1,30,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,0,3,1,88,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,1,3,1,119,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,2,3,1,15,cjroul8vndeds0l6iec0,ibm_perth,1024
11,5,3,3,0,23,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,0,0,0,25,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,1,0,1,179,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,2,0,1,46,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,3,0,1,37,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,0,1,1,82,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,1,1,0,20,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,2,1,1,102,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,3,1,1,33,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,0,2,1,17,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,1,2,1,63,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,2,2,0,36,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,3,2,1,111,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,0,3,1,97,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,1,3,1,36,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,2,3,1,111,cjroul8vndeds0l6iec0,ibm_perth,1024
12,5,3,3,0,29,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,0,0,0,27,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,1,0,1,120,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,2,0,1,20,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,3,0,1,45,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,0,1,1,167,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,1,1,0,33,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,2,1,1,36,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,3,1,1,31,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,0,2,1,20,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,1,2,1,33,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,2,2,0,45,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,3,2,1,197,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,0,3,1,53,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,1,3,1,33,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,2,3,1,99,cjroul8vndeds0l6iec0,ibm_perth,1024
9,6,3,3,0,65,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,0,0,0,28,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,1,0,1,34,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,2,0,1,62,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,3,0,1,115,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,0,1,1,31,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,1,1,0,29,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,2,1,1,107,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,3,1,1,103,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,0,2,1,116,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,1,2,1,117,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,2,2,0,31,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,3,2,1,36,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,0,3,1,70,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,1,3,1,86,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,2,3,1,15,cjroul8vndeds0l6iec0,ibm_perth,1024
10,6,3,3,0,44,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,0,0,0,44,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,1,0,1,98,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,2,0,1,46,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,3,0,1,97,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,0,1,1,82,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,1,1,0,23,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,2,1,1,29,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,3,1,1,75,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,0,2,1,45,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,1,2,1,117,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,2,2,0,19,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,3,2,1,92,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,0,3,1,35,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,1,3,1,47,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,2,3,1,152,cjroul8vndeds0l6iec0,ibm_perth,1024
8,7,3,3,0,23,cjroul8vndeds0l6iec0,ibm_perth,1024
10,7,0,0,0,52,cjroul8vndeds0l6iec0,ibm_perth,1024
10,7,1,0,1,34,cjroul8vndeds0l6iec0,ibm_perth,1024
10,7,2,0,1,15,cjroul8vndeds0l6iec0,ibm_perth,1024
10,7,3,0,1,154,cjroul8vndeds0l6iec0,ibm_perth,1024
10,7,0,1,1,37,cjroul8vndeds0l6iec0,ibm_perth,1024
10,7,1,1,0,27,cjroul8vndeds0l6iec0,ibm_perth,1024
10,7,2,1,1,94,cjroul8vndeds0l6iec0,ibm_perth,1024
10,7,3,1,1,28,cjroul8vndeds0l6iec0,ibm_perth,1024
